filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version
0wall1top.bmp,0ee4f98b84caae80f53d431964d2e2a2a21cd783,78f67b951a6ba8b1c6105f030bffe9640e5d6142,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
1wallu2.bmp,c643dc0b0b308c9f212d2725942d3fd8b9ee8a98,4234c53451e6bb2e34dc222f1e769e40ec9b3dea,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
1wallu3.bmp,7e23d93d7bf2b5287e35b45d5c8da921ba74f6a7,0059f2a9c8f5e0773d72000b2e2725558b9f84de,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
1wallu4.bmp,b6b310c3e1a038d8a78b717d6ef38f29521edeb3,98acffbf560d476f6e1a5c9a2cd9d602bc4eaa24,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
1walluhoso.bmp,9ce80f6f8b69180de92c02c52b19082395e53df1,ae41129765ef20cbeaf6cc1f558532761f97491e,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
1wallup.bmp,547bac9d621b7b06c7cb3c09739c34c6819d0d47,d2332e588d2964ebd0c7f3b409c2bf99d3f64c2a,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
1walluup.bmp,651d90eaee8c5ed543fad4c3f09522250b3122fa,ae01e2cc9bd64d792631ea86d837a082dcdffb19,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
234284_alp_ovl.bmp,6043bb19bd74a8059487c398482a98543bcd4f47,b37cef144ad761a9659b66cfce632530eac62e13,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
25d_28door_b00.bmp,2e1bfc189209cddb9c135abf867f3396aafce0f7,9820e481c0e8f869acd54530d7a284eec96265a0,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_box_01.bmp,ad7d48b26966bf70a24f945aaf656d8932781fe6,3148c9cd4cf961a79d46ccd2e2804cf5d747f45c,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_box_02.bmp,0eab865718da22152bed8824487fa8a639cbc6f9,e6f1287b9f412fc826ba901a77d409e5779f78a2,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_hashira_01.bmp,741e991245b092253855386c560eee05b160d780,dd9cdd95166065dfe4dedfa3250cdce9cb2b8f75,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_hashira_02.bmp,2fba1af81790b0c8c061dab4974296dfdf4968db,41296c16dc170af25cd56dffae6436e874a6d432,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_hashira_03.bmp,09cd79fb42b849270a8d00e07fd2b41aa1cfeb59,d8ebda08ded3de903fa2720dd6c92b81d55dbb2b,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_hashira_04.bmp,3a9f74e7498cd18bf3ec080a919d199eaea8c01d,13c515ec80f97f46ffaf8af32b14c21a081d48d8,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_wall_03.bmp,7828fa113a38cbae4e75dadc0465ff490cfaef6f,4e6434e33e242327819052890c3e24c0c477d47e,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_wall_03.bmp_dcd28d5f145ae8e80dfbe4d117fedff0,44d5a39f01bc27f9f399c18f624770be9457bee4,722d5b9ccbb45135d8123b353c8de2053476eefa,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_wall_04.bmp,b60c3758176472eca7756be3ae1d13c346f5e520,bd3ac7df46d11fc57f470da49307f8a3897e5687,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_wall_05.bmp,e3be6ef5e13beff6653ec4f3b6aee40db596d747,b1b9339fb793c13d61ab000a3aa0ada4168ef5e3,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_wall_10.bmp,81595f83071c54e6599ef921844f913586678570,b347dae45e99abf926f92b14e1ac324b3093fe1b,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
31_wall_11.bmp,8cd749d17cf01c2a6658d57d27b9f2d533114453,aa95b15a8322c8430e4aa7304f5c0150d9e65e21,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
352537_alp_ovl.bmp,e8960f8bd8c85082ac78753f81c23e45edf00640,5c9404be084baf0219864dfcf29265e10c38f54d,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
373737_alp_ovl.bmp,e363e5022527ab0452b6d9e337b3ac41227a2b19,8302ed732a5ddbd1544be91c21e24d700481fe46,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
865888_alp_ovl.bmp,f86e83f448ee25b754e8ab7fac011b2a48cc36ab,b7f63ae094eb529fe3a18ebd27bd2e1137edb2f2,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
888888_alp_ovl.bmp,2ae0581575b0de8592ae881a4ac114908c659fa5,6508fe73101c182f39935819080fb8939089d3f6,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
a24d2_pane03_alp.bmp,23a9073535b2bed580b3cb4f17c452279697f2a2,08e52310710fe7359eabc590c8aa2a93889145f7,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
a24d2_pane04_alp.bmp,5ca944ea644a93b7fdd13b0ce2aa6818e9047dbe,cb02e3785eca5d2e66d959fb284207b8b3ccea4b,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
a41a_pos01.bmp,085f5f41412db92291bafb448eccb8c500f3be72,3c27c1dff5447c5da93f77aa6a3c67ba6d1f9637,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
a_alp_ovl.bmp,7733250b6d006d9ba2641c64d0bb332bbb2af267,b7e7aee6d26a5669e54429046029926e4c29c042,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
a_alp_ovl.bmp_62308f2aa3d5fa8c5cc1257773d57f34,5aa27cb03438c6770a490367cb28c8ef322a1abe,f3eb40859c5e8f58dea575afee0137f36405d4f4,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
a_bg.bmp,1e88f0ba592acd5bbb1f6b3f58c4f0f1167463cf,dd8653d52f4d14be4578da4ec993ee21739ab691,true,ps2 textures\OPAQUE\no_mip_fixes\ui,true,true,2,remarci_4x,false,0
a_p_sensor_alp.bmp,a810fcd63634603c69548ed5e947f84684a35384,588623c51118d94ef9a10facd8a4113a266b4e67,true,ps2 textures\tri with alpha,false,true,2,remarci_4x,false,0
a_p_sensor_case.bmp,d7d95d34bb7e399cdafafbc946fdb83d48cb80dd,739d51a3cec86bb87693e20348b8f290b986dd53,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
a_p_sensor_case2.bmp,62c6e34d69e0762c6307f4cdbf3df835737f6b50,79928d2c450888174b117830b0b038576a8a1172,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
abk_barel_s1.bmp,ebd2949014dd85b5da04af180de1a2138d4d1093,2e1da91140f75c642e20b050324a9fe584210fb4,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
abk_body_s1.bmp,4cdea57a26baf32ba2228f59113807968243f3f8,3b3cabc143a8ad0f69317881ec4f8d94257ca098,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
abk_temp_tex1.bmp,8f8cd25f05ee7568cba1d62b6269f586579c3a6c,bce58993baf210ee3b725a78a6b32d012166c32b,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_door_kage_alp_sub_ovl.bmp,548dc7b5fd3195a7bcf79f96a5c48ff515bb43b5,c7793f42adbf77a1fd794d3e81f1fa88ad31f530,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,true,2,remarci_4x,false,0
ag_door_kage_alp_sub_ovl.bmp_192ceb88aee6631d717247db16075c3d,613bbbfc23a7da08fc53ad90e0421ecc14842bbb,9f732f29f8e85568daa77f3530d5859362e71920,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,true,2,remarci_4x,false,0
ag_ent_box_01.bmp,65e358b4d77c67a571f81ff6ef0cf483f29d47f9,58156365beca5de51b0c4dab4acc625aec67fd7a,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_ent_box_01.bmp_2df5a4e34e066ddf7a3b1a090aa6e65d,bfef7bc8079b295a2aa0f802efc24fdb3d838bb1,de660777f5d512bc05f135a51220b3d027d8cece,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_ent_box_01.bmp_bb02e045436ed1905d40b422f072db13,4b8afb237b2bc59d3a37da089228b32ecb50a157,5cc4c4cfa2887a6889200d5a2ebea435ac3f3ba1,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_ent_box_02.bmp,972d8054549cd5930825cd180cae1d4b62ee8877,0c7e1474771dc8a71a532f4def3a413ed3c66108,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_ent_box_02.bmp_6bfb885fb3b3a4429ed78ee85473debd,2ea4611fea4f01796c68ba77d187d3732105bcb5,cfac954ba404c39a66701459c4d4ef7b03cd46a4,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_ent_box_02.bmp_a5e6b0374868e49f7bb4bb45c7d00345,3f8ef70f32ec2dffeebe0a2b919df3f40abcd17b,7a1dd418608900d8c49fc32738f451bc63e8a52c,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_ent_lit_alp_add_ovl.bmp,31e39e486e2c469d2d0d7914d4c0e12a68b706cb,769c036da3989514402aa263798c0ef9a5bf490f,true,ps2 textures\HAS ALPHA\power of two,false,true,2,remarci_4x,false,0
ag_light_pipe.bmp,0e0d74189d3f76f88c79676a0598ee89d51a9055,1faf140ef577b6c56a4b871613d94283b58c4915,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_line_alp_add_ovl.bmp,53c567449939f07925539331d8bf5020b7cd9ec9,f4b8aa8014796b1d5bd2ef171adec02679ff576a,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
ag_line_alp_ovl.bmp,3442e6e38ea378234369ae6d6bf7fc9d9331d3f6,59c00e8469f3f3ce2b47058354211ac4a7411e20,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
ag_rouka_ent.bmp,a940f2d0602b91144a6a8b826fd6dccefe4e8fb6,582a141b7a45d8e57176a2a9050d1b7ab64d9c95,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_floor_01.bmp,cc7938fbcf76e80b2c9aca3c1dc01d1d1d4f3d11,f08229767cdc91c30419c2e4e8c5ebac04999202,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_floor_02.bmp,bf24dd30e9bef4f082dc6d07837f5fee8e137e30,774cd0fdc03f011a8b37425de28ab078fd6573de,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_kage01_alp_sub_ovl.bmp,08aaebebca0abcc5fb1407e122ebd2b0bac4f359,d0e5a104a6777bcca82796a15689510518fc8b4f,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,true,2,remarci_4x,false,0
ag_rouka_roof.bmp,a4ae6b1c8ec67574a589e3b2b746da8023fb8213,df189171a61d66b7f3ea99bfd56f64625f354025,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_rouka_roof.bmp_804e25b112f972f53df29a4c5663da98,c925bf3532831961960b758522b7e30c9d9673a6,45ecf21a1fa773999394faf9ffaeed99874e87cc,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_rouka_wall_01.bmp,55a96d734fc14a28144f3ab0bb8c0e98eb787de8,2519bb98c987414beac4683d1411e7f3bb113da8,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_wall_01.bmp_a83933738ffce60c6d83ecef83adab25,55deb621d4c781a7463b958aa4e4a3a2ba4d1046,068b783daa1c34f9da6aece46438c526050625cd,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
ag_rouka_wall_02.bmp,8f7e5e40d300fd22d67be10a5818c1cdf27b651e,3eb3fb3bbc4ec11ebe700f0f0e1549b1f904c7c0,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_wall_03.bmp,422e26876f524472c0e7b99325ccecbd9a03eb69,5fa3d7104abb261b66a5fc415a0846ae63abea27,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ak_sp_tx_mk_alp.bmp,e56bb6b26fb74ef24bb37b3c4eaff1eaab6a2a4c,c5d2ef2df046a74a1a8ceed7b55d68c04829becf,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
ak_tx_alp.bmp,13d85837fcb07f46fdb9fd4edbed43cff7a36b6d,f7afe48d34433b60ff408a2d332b39ca7e8803cb,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
aks_demo_amo.bmp,4e7384462a63149bac6431bc058092563ce4f015,ec3c5859378c73d659db966d8d0d95ec35afac18,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_jyuukou.bmp,e232ca3793f54a966adfd41061d79757c71cad3f,70f61b4a0ddab20ce4a20ab167dc70bd8c7444bc,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_sb_s.bmp,0ddc63250226cb91f65009beb44436c3b1c95956,e32028fdc8530d5fff851aa9652ddd03db2d8f5d,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_sb_s.bmp_73f39fdb33d46a0ad4126ed3d411da41,1c1201976c1df0e05dd902df7568385fadef0b43,405ebea9b08291bb0e79c7de030a1856941b51d4,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_selecter.bmp,b146362f8290eb0811fe270d94a4cb62d45399d1,eb1a6874917a99c9fb68e717e418ea82ee0b85fb,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
alpha03_alp_ovl.bmp,5bdc7c51bb6ff275446724b230f7e1ff0c634857,7bd9b64904bb46874f7be95f0143bd2286ef208f,true,ps2 textures\HAS ALPHA\power of two,false,true,2,remarci_4x,false,0
amg_main1.bmp,c7edd1f2761d11bee7f929c6dd103a731f46155b,9714ba3f7d4e2d52b90a808b8887de7548450bdc,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
amg_main1.bmp_f082d4708a4df07a9520bbda4506a0ac,a3f4a3826c6837e28a0d1b84ff8f78d48b5c295a,e9bbd595fb5d236217ef4ec374e4fc9f86a2f0d6,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
amg_memori_alp_ovl.bmp,57432f9ed767095de5d34f5238801b130f1a8f72,3c982f2269ab32068e90b38b3ba157980017f03c,true,ps2 textures\HAS ALPHA\power of two,false,true,2,remarci_4x,false,0
amg_mizo1.bmp,80ce5e6ee5ca4b95deda100f53f251b5b879e4a8,04cb2ce0cccb647af5135913fe139056f45425fb,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
amg_mizo1_bright.bmp,e65e51c7dfeb4476e4c8225f18b5ea65cebb5420,1c46a50bddf6969881572c422e7122d9de9b80f3,true,mc textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
amg_silhoue_alp_ovl.bmp,a6938dfd98a51d1c0b4fda8da4bd61c5732038b0,84c7210a224c73f088e23f0e53a4247edbdae100,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
amg_vau_slaster1.bmp,cb8ab97865b50cf27213a496b9de5a5330187f77,7b36cf4df6e9cda3b8afad23f129f4839c01e3ca,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
amg_vau_slaster2.bmp,17107be79be46ebd6d440287188ed8cc324446f9,1814ee449cf1d0000f03305352fd1c14125d1c9a,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
amg_vau_slaster3.bmp,f5fe07e86090f252a250959e7a477eb124dc83b5,cd2642a38bb4f89e501e91a41b38be99f9bb492e,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
amg_vau_slaster4.bmp,7ef104904b4d5e9db08d762198b26bf76831298d,24e11c8b91241e859bdd182c5ae0035cb1a8cadf,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
amg_yogoshi_sub_alp_ovl.bmp,baf3348723af35cf4f8d54df4fbf5a8c4cd90a87,f142fe9a80d4bc0d2097e900f7a22c135f57127e,false,ps2 textures\HAS ALPHA\power of two\no_mip_fixes,false,true,2,remarci_4x,false,0
ammo_case1_top.bmp,0ef0ddb833a98dd653442f70cc7471f48775576f,8d33caeb439e82896ba1fd7cea35994d84a6c953,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
at_break_alp.bmp,ad735bb15474e0009ec4bcafe2f07ca16ba07c60,bc6ec8d0297b42ab1d3a7fade3bf5053895eb30e,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,true,2,remarci_4x,false,0
at_normal_alp.bmp,167356f41b1e70325922f320b913eff6abc9818b,2e2374c9809dae3f1ab862759ed285a7a864bf67,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,true,2,remarci_4x,false,0
atop_alp_ovl.bmp,6deef6294ee891b443c00b3458dc8f83de36dc98,8a3f369b588b1714b6ae8c77a0d26b41d1fa4daf,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
b_alp_ovl.bmp,9c246bbcc1360829c42ec3dbf0a694d4a02714d0,5a761df5bce4e8a160d81933157f6aad188f668f,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
b_alp_ovl.bmp_29d4c42def820463fd8423fe64aaf73e,3e78d751dde8c8e1e8d00bc5a5cf80ed1e4fdafe,03d8e98d84f8da440f15d1cdfc0bff00f6619dd5,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
b_bg.bmp,b0aa032f3082f61b039a510311d0e6f57ca1311c,0c4f6451892a8235ead03569d6aea29a5a09f3d7,true,ps2 textures\OPAQUE\no_mip_fixes\ui,true,true,2,remarci_4x,false,0
b_deck.bmp,e6623ed9b362cd3983f928e891fb171167de651b,3c8cbd48030b36534ac93a5366e80b355e3dd122,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
b_deck.bmp_74d77fdca076cebeb0619b5ac4d9887c,c9be56ec37f7ad1d86f4fccc4119dc4a51c15b30,9370809e3a32c457dbcb5c961dcafacf37aea869,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
b_mark.bmp,16aaa9992379605d0198032ecafc215855a8aa71,89cdf8d021ab9fa1479c53807926029d8d9e634e,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
baketu_04.bmp,d0370fc3cbcbfa2bcced5a7b3ec1dbc60fa41c26,a69b2cead5d93c1260886f2546ea68870c189a0d,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
baketu_07.bmp,02a153d446d7a57b82121d940d1540e8a356721e,441de163aeeab5e13150ee3575f8bb8b43775292,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
baku_g07_msk.bmp,9d86ac3114297c0756691e0837182757157b918b,d597411476913b15325b7e13c5278679492ad912,true,ps2 textures\OPAQUE,true,true,2,remarci_4x,false,0
bc_alp_ovl.bmp,b7f3aa812e16487db59782728800788266b25ac0,b8bd4550f7bc534a4717df042cc3147bcf0dc76f,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
bel_lig02_alp_add_ovl.bmp,e611cb37f5fc7e7280e884cfb99d2db7f57f29d6,e1062b8f1880348763790ce177aa4ebeab11dbbd,true,ps2 textures\HAS ALPHA,false,true,2,remarci_4x,false,0
