filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled
seculitycard_lv2_alp.bmp,faf5689018816ff4bedaf9a7d22019143272a035,6d821f4c596f4fff2702ad112969727366b0c845,true,Self Remade\Finalized\Dont demaster,false,true
seculitycard_lv3_alp.bmp,cad9b0f7e148d1dc717faa88d7812d054a7ac554,2006ed7a20a05fbd4a2578404f861b0535078b5b,true,Self Remade\Finalized\Dont demaster,false,true
seculitycard_lv4_alp.bmp,df5d78d1ea7cd0b6b3741e68f9b9c16544308527,925de826aa8dfcb316ca3179176b06ca36ff4812,true,Self Remade\Finalized\Dont demaster,false,true
sel_boots.bmp,3e5151c7c12b0b79de2f767de0bfeefe72f24617,06f50d5a8448167667fb9602b19e09dd615ea02e,true,Self Remade\Finalized,true,true
sna_body_ss01dt.bmp,94adef61c15d56d2e00d3ff72e0af379d9f60a99,04e24723dc0981e939457e2d39beebf659b544b2,true,Self Remade\Finalized,false,true
sna_hi_finger.bmp,4c7bf3340e24bea5d1c17edc1130ea341419ff38,f856d4d96ec10be51fbfeacc4de4706f8b1ae930,true,Self Remade\Finalized\Dont demaster,true,true
sna_hi_finger2.bmp,4a7a1eae0bce39a257e58c91f19e6b0c13ff068c,a3c4da2fadc30e1301a0f5b983cf5ca799cad392,true,Self Remade\Finalized\Dont demaster,true,true
sna_hi_finger2.bmp_30131ba62198b2ca52fa47fb49a83e28,4a7a1eae0bce39a257e58c91f19e6b0c13ff068c,54d43d15e80fa5ac529455db78c8d4cedf67986d,true,Self Remade\Finalized\Dont demaster,true,true
sna_hi_hand1.bmp,7f09a7b386c8adac4a85f1c3edb584eecf1e3ea9,96e6f04bf52591d19c9f5ce76ee481c619aacc65,true,Self Remade\Finalized\Dont demaster,true,true
sna_hi_hand1.bmp_dd79968fb142ed937ec32aefda93b02e,c53bbc0144c57513de5a76ff5a0b9dcd86aa07ae,078ccd9aa5e08e18c850f5a12c43088182904c4f,true,Self Remade\Finalized\Dont demaster,true,true
sna_hi_hand2.bmp,30d620f03beb8ed8108ff66927bfdccb89855596,3d73205abe21d861a3410a9b815ab0a8246b8275,true,Self Remade\Finalized\Dont demaster,true,true
w00a_blc_t1.bmp_7f11fc01c0e5875532e7dd318d7c9e68,9d7c55c537f8018e77b34b4b233cc85911724659,c0dc513ac250d3ebec554ab106a47b750579ffe8,true,Self Remade\Finalized\Dont demaster,false,true
w01a0_box00.bmp,ca25ac47d6368e62111e7982a0d09104d899af6e,bb97ef2ca9fd96e09dafdf163884b09b57111d59,true,Self Remade\Finalized,true,true
w01a0_box002.bmp,e0b8efcd3a53817d6ed010d115caaaea427488b6,9d354bab0a116c3a8a8620a43846f14957e43c7b,true,Self Remade\Finalized,true,true
w01a0_fl00_bld080_ovl.bmp,b4f659f191623cb03d68147d6df1f5ef185f9d44,fab48e9354157aaa79bb9b6da00d8b0d4d4a7615,true,Self Remade\Finalized,false,true
w01a0_fl02_bld080_ovl.bmp,b06949a4693eeff22af7451e29fccc20bebdf313,0a552f05a7c23657500186ca4eba008d0b754c21,true,Self Remade\Finalized,false,true
w01b_wlp03_bld075_ovl.bmp,59ca17becb04702a6eadbc7e81c257f325acced7,d9b7c3e36e01fbda2706ac882cd572083449b6e3,true,Self Remade\Finalized,false,true
w01c_flp00_bld095_ovl.bmp,9bde017ee00514053d2df583c6ce91165f2aedf3,113c6f4ba66d5e66492066d5e304b8eeeed04286,true,Self Remade\Finalized,false,true
w03a_pp02.bmp,f8e35a2b2f9127bb22d75a39c986baf4c7dd7e4d,7b6a28c9254bfefc362f081ae617c12099360d19,true,Self Remade\Finalized\Dont demaster,true,true
w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475,6ae6f3315d55e6b9583d8e1513fe0ad1a7ef7d05,2b10901f9f57d994885765a31247f22edaec5bd8,true,Self Remade\Finalized,false,true
w03c_rfc00a_mog.bmp_23f594b4ce6d874272c3a003c35f7740,53b5cfd7e1e6e3cc472c832b534c8f37f6edc0bc,918ffdb5e557c9d0ee92960d3eec66a93749b2a7,true,Self Remade\Finalized\Dont demaster,false,true
w10c_oil_sea_128_alp_ovl.bmp,14a1c6927319d1ca35ce0ecb5b9086d36f3a7274,30103ad1e33202bbdcba37be2cccca57c6a4a615,true,Self Remade\Finalized\Dont demaster,false,true
w10c_oil_sea_256_alp_ovl.bmp,14a1c6927319d1ca35ce0ecb5b9086d36f3a7274,94e35c1a76084235109429f061a08c9528cce5bc,true,Self Remade\Finalized\Dont demaster,false,true
w10c_oil_sea_32_alp_ovl.bmp,14a1c6927319d1ca35ce0ecb5b9086d36f3a7274,56a15de55f27e20f51f4af2cd26589a5238f8a87,true,Self Remade\Finalized\Dont demaster,false,true
w10c_oil_sea_64_alp_ovl.bmp,14a1c6927319d1ca35ce0ecb5b9086d36f3a7274,af34b50eedd910544c832f9ec2cbc47681cf99c4,true,Self Remade\Finalized\Dont demaster,false,true
w11_drum_f1.bmp,e9c8d43a5ce4bd21188ff2ee783ea3d4f72d03f8,ab9b9ad419896a025fef96dc582a1f69c76c4fc0,true,Self Remade\Finalized,true,true
w11a2_closed_shatter.bmp,e1737d65752e9b9d6bbe49e6bd06049c0e8e3e4d,e993c50711f6ce781729f2ae1165a2f13475feb2,true,Self Remade\Finalized,true,true
w16a1_obj04.bmp,4567e91bf0cfa50257fde3b153a4be29731408bb,3a8d1b1312a6d60dff273bf72e8497c3d4f4cec7,true,Self Remade\Finalized\Dont demaster,false,true
w22a1h_box01.bmp,7885bb76c16f196e7ea9588b63488b25f1494c9e,f1f4742352e0c4860e69d76f455d5a2acba45370,true,Self Remade\Finalized\Dont demaster,false,true
w31a_cir_panel_033.bmp,e91fc5333cdae3fef399e21eceba8901348becbb,f863c127335f70c25f35b69a0a697127bef35a4f,true,Self Remade\Finalized\Dont demaster,false,true
w32a_asi00.bmp,55004bffda5d82d77a620660de1824a534426543,b0c5c66ecbb724574abd2d20ea0820b74f33d5cc,true,Self Remade\Finalized,true,true
w42a_2f_hanger_01.bmp,1d320684ec618bcaf7fa8f0ec10de9d0e408ead2,5d4670514e045a726208504dc72a30598ed459b9,true,Self Remade\Finalized\Not Demaster Fixed,true,true
w42a_2f_hanger_01.bmp_93c338d289b2b6bf19a677e84199a633,ddbe755345da9f4649e20441c8cbeb203313abc9,51d92d8605ce9b70aa3fb3a9ff5b99a4e398fd33,true,Self Remade\Finalized\Not Demaster Fixed,true,true
w43a_wall_right_08_alp_ovl.bmp,4618f302a8892dd0c81895b47b4c85e2942a524f,6f86987103b8db49d2ec101cb0f6a9a8729443d4,true,Self Remade\Finalized,false,true
w45a_efct_disp_05_noiz_alp_add_ovl.bmp,64390cfafb8a3b0da2c4e9ff2bd6d81348e0e231,2e4068d66b281ae3def6d7d0cd1ddbfc127f469c,true,Self Remade\Finalized\Dont demaster,false,true
w46a_line_05_1_02_alp_add_ovl.bmp,76dccdb595ee3a3cef73d73e44e5d4991466a279,469001f5b18f5daeeafcb5c82ec33f2e883178ed,true,Self Remade\Finalized\Dont demaster,false,true
w46a_line_05_1_03_alp_add_ovl.bmp,cac644a01d71dbf917cc7b1ece723af224dec57c,462958d9a82ea4bcfdd70b19476b03055863da89,true,Self Remade\Finalized\Dont demaster,false,true
w46a_line_05_1_04_alp_add_ovl.bmp,5a0ce5fb4b184e8f8b7902123f34617c2aa751df,01117e278b9d130f62e68c9ca77f33f1bb097950,true,Self Remade\Finalized\Dont demaster,false,true
w46a_line_05_1_alp_add_ovl.bmp,3a95701ce52510318dde0a19217f1b42f3cf0386,5856ec622090856d534c419a8d2502c99539aa54,true,Self Remade\Finalized\Dont demaster,false,true
wave06.bmp,5f4ac7319e30ec5c43838ab7f2bcb86bd3b6fc6c,338ef968ca73f084be289725bb28eb3a1939b946,true,Self Remade\Finalized\Dont demaster,true,true
wave06long1.bmp,87ea52d1e10507613fc1701110a629b9c8e347d8,6a317b5e73dd6c13d7ff264c6237527abe0a2691,true,Self Remade\Finalized\Dont demaster,true,true
wave06long2.bmp,ca8e7e9f4c82bfd59c009b501d51e1ac20de5018,0b2d54fb2eaf034bc55d8dfff5712f1de0da94c0,true,Self Remade\Finalized\Dont demaster,true,true
